ID,Data,Ano,Rodada,Equipe_mandante,Equipe_visitante,Gols_mandante,Gols_visitante,Mandante_UF,Visitante_UF,Vencedor,Arena,OBS
2009.36.0356,22/11/2009,2009,36,Santo André,Avaí,4,2,SP,SC,Mandante,Bruno José Daniel,
2009.36.0357,22/11/2009,2009,36,Santos,Coritiba,4,0,SP,PR,Mandante,Vila Belmiro,
2009.36.0358,22/11/2009,2009,36,Vitória,Barueri,2,1,ES,SP,Mandante,Barradão,
2009.36.0359,22/11/2009,2009,36,Atlético-MG,Internacional,0,1,MG,RS,Visitante,Mineirão,
2009.36.0360,22/11/2009,2009,36,Flamengo,Goiás,0,0,RJ,GO,Empate,Maracanã,
2009.37.0361,29/11/2009,2009,37,Goiás,São Paulo,4,2,GO,SP,Mandante,Serra Dourada,
2009.37.0362,29/11/2009,2009,37,Corinthians,Flamengo,0,2,SP,RJ,Visitante,Brinco de Ouro,
2009.37.0363,29/11/2009,2009,37,Palmeiras,Atlético-MG,3,1,SP,MG,Mandante,Palestra Itália,
2009.37.0364,29/11/2009,2009,37,Sport,Internacional,1,2,PE,RS,Visitante,Ilha do Retiro,
2009.37.0365,29/11/2009,2009,37,Grêmio,Barueri,4,2,RS,SP,Mandante,Olímpico,
2009.37.0366,29/11/2009,2009,37,Avaí,Santos,2,2,SC,SP,Empate,Ressacada,
2009.37.0367,29/11/2009,2009,37,Cruzeiro,Coritiba,4,1,MG,PR,Mandante,Mineirão,
2009.37.0368,29/11/2009,2009,37,Santo André,Náutico,5,3,SP,PE,Mandante,Bruno José Daniel,
2009.37.0369,29/11/2009,2009,37,Athletico-PR,Botafogo-RJ,2,0,PR,RJ,Mandante,Arena da Baixada,
2009.37.0370,29/11/2009,2009,37,Fluminense,Vitória,4,0,RJ,BA,Mandante,Maracanã,
2009.38.0371,05/12/2009,2009,38,Atlético-MG,Corinthians,0,3,MG,SP,Visitante,Mineirão,
2009.38.0372,05/12/2009,2009,38,Náutico,Avaí,0,1,PE,SC,Visitante,Aflitos,
2009.38.0373,06/12/2009,2009,38,Flamengo,Grêmio,2,1,RJ,RS,Mandante,Maracanã,
2009.38.0374,06/12/2009,2009,38,Botafogo-RJ,Palmeiras,2,1,RJ,SP,Mandante,Engenhão,
2009.38.0375,06/12/2009,2009,38,São Paulo,Sport,4,0,SP,PE,Mandante,Morumbi,
2009.38.0376,06/12/2009,2009,38,Internacional,Santo André,4,1,RS,SP,Mandante,Beira-Rio,
2009.38.0377,06/12/2009,2009,38,Santos,Cruzeiro,1,2,SP,MG,Visitante,Vila Belmiro,
2009.38.0378,06/12/2009,2009,38,Barueri,Athletico-PR,0,0,SP,PR,Empate,Prudentão,
2009.38.0379,06/12/2009,2009,38,Vitória,Goiás,2,2,ES,GO,Empate,Barradão,
2009.38.0380,06/12/2009,2009,38,Coritiba,Fluminense,1,1,PR,RJ,Empate,Couto Pereira,
2010.01.0001,08/05/2010,2010,1,Botafogo-RJ,Santos,3,3,RJ,SP,Empate,Engenhão,
2010.01.0002,08/05/2010,2010,1,Atlético-GO,Grêmio,0,0,GO,RS,Empate,Serra Dourada,
2010.01.0003,08/05/2010,2010,1,Palmeiras,Vitória,1,0,SP,BA,Mandante,Parque Antártica,
2010.01.0004,09/05/2010,2010,1,Flamengo,São Paulo,1,1,RJ,SP,Empate,Maracanã,
2010.01.0005,09/05/2010,2010,1,Atlético-MG,Vasco,2,1,MG,RJ,Mandante,Mineirão,
2010.01.0006,09/05/2010,2010,1,Internacional,Cruzeiro,1,2,RS,MG,Visitante,Beira-Rio,
2010.01.0007,09/05/2010,2010,1,Corinthians,Athletico-PR,2,1,SP,PR,Mandante,Pacaembu,
2010.01.0008,09/05/2010,2010,1,Ceará,Fluminense,1,0,CE,RJ,Mandante,Castelão,
2010.01.0009,09/05/2010,2010,1,Guarani,Goiás,1,0,SP,GO,Mandante,Brinco de Ouro,
2010.01.0010,09/05/2010,2010,1,Avaí,Grêmio Prudente,6,1,SC,SP,Mandante,Ressacada,
2010.02.0011,15/05/2010,2010,2,Fluminense,Atlético-GO,1,0,RJ,GO,Mandante,Maracanã,
2010.02.0012,15/05/2010,2010,2,Grêmio Prudente,Atlético-MG,4,0,SP,MG,Mandante,Prudentão,
2010.02.0013,15/05/2010,2010,2,Vitória,Flamengo,1,1,ES,RJ,Empate,Barradão,
2010.02.0014,16/05/2010,2010,2,Santos,Ceará,1,1,SP,CE,Empate,Vila Belmiro,
2010.02.0015,16/05/2010,2010,2,São Paulo,Botafogo-RJ,1,2,SP,RJ,Visitante,Morumbi,
2010.02.0016,16/05/2010,2010,2,Grêmio,Corinthians,1,2,RS,SP,Visitante,Olímpico,
2010.02.0017,16/05/2010,2010,2,Goiás,Internacional,2,3,GO,RS,Visitante,Serra Dourada,
2010.02.0018,16/05/2010,2010,2,Vasco,Palmeiras,0,0,RJ,SP,Empate,São Januário,
2010.02.0019,16/05/2010,2010,2,Cruzeiro,Avaí,2,2,MG,SC,Empate,Mineirão,
2010.02.0020,16/05/2010,2010,2,Athletico-PR,Guarani,2,2,PR,SP,Empate,Arena da Baixada,
2010.03.0021,22/05/2010,2010,3,Botafogo-RJ,Goiás,3,0,RJ,GO,Mandante,Engenhão,
2010.03.0022,22/05/2010,2010,3,Atlético-GO,Santos,1,2,GO,SP,Visitante,Serra Dourada,
2010.03.0023,22/05/2010,2010,3,Palmeiras,Grêmio,4,2,SP,RS,Mandante,Parque Antártica,
2010.03.0024,23/05/2010,2010,3,Atlético-MG,Athletico-PR,3,1,MG,PR,Mandante,Mineirão,
2010.03.0025,23/05/2010,2010,3,Internacional,São Paulo,0,2,RS,SP,Visitante,Beira-Rio,
2010.03.0026,23/05/2010,2010,3,Corinthians,Fluminense,1,0,SP,RJ,Mandante,Pacaembu,
2010.03.0027,23/05/2010,2010,3,Ceará,Vitória,1,0,CE,BA,Mandante,Castelão,
2010.03.0028,23/05/2010,2010,3,Guarani,Cruzeiro,2,2,SP,MG,Empate,Brinco de Ouro,
2010.03.0029,23/05/2010,2010,3,Avaí,Vasco,2,0,SC,RJ,Mandante,Ressacada,
2010.03.0030,23/05/2010,2010,3,Flamengo,Grêmio Prudente,3,1,RJ,SP,Mandante,Maracanã,
2010.04.0031,26/05/2010,2010,4,Vitória,Atlético-MG,4,3,ES,MG,Mandante,Barradão,
2010.04.0032,26/05/2010,2010,4,Fluminense,Flamengo,2,1,RJ,RJ,Mandante,Maracanã,
2010.04.0033,26/05/2010,2010,4,Grêmio,Avaí,3,0,RS,SC,Mandante,Olímpico,
2010.04.0034,26/05/2010,2010,4,São Paulo,Palmeiras,1,0,SP,SP,Mandante,Morumbi,
2010.04.0035,26/05/2010,2010,4,Grêmio Prudente,Corinthians,2,2,SP,SP,Empate,Prudentão,
2010.04.0036,26/05/2010,2010,4,Santos,Guarani,3,1,SP,SP,Mandante,Vila Belmiro,
2010.04.0037,26/05/2010,2010,4,Cruzeiro,Botafogo-RJ,1,0,MG,RJ,Mandante,Mineirão,
2010.04.0038,27/05/2010,2010,4,Goiás,Ceará,0,0,GO,CE,Empate,Serra Dourada,
2010.04.0039,27/05/2010,2010,4,Vasco,Internacional,3,2,RJ,RS,Mandante,São Januário,
2010.04.0040,27/05/2010,2010,4,Athletico-PR,Atlético-GO,2,1,PR,GO,Mandante,Arena da Baixada,
2010.05.0041,29/05/2010,2010,5,Avaí,Vitória,0,0,SC,BA,Empate,Ressacada,
2010.05.0042,29/05/2010,2010,5,Flamengo,Grêmio,1,1,RJ,RS,Empate,Maracanã,
2010.05.0043,29/05/2010,2010,5,Palmeiras,Grêmio Prudente,0,0,SP,SP,Empate,Arena Barueri,
2010.05.0044,23/05/2010,2010,5,Guarani,São Paulo,0,0,SP,SP,Empate,Brinco de Ouro,
2010.05.0045,23/05/2010,2010,5,Atlético-MG,Fluminense,1,3,MG,RJ,Visitante,Mineirão,
2010.05.0046,23/05/2010,2010,5,Internacional,Athletico-PR,4,1,RS,PR,Mandante,Beira-Rio,
2010.05.0047,23/05/2010,2010,5,Corinthians,Santos,4,2,SP,SP,Mandante,Pacaembu,
2010.05.0048,23/05/2010,2010,5,Ceará,Cruzeiro,1,0,CE,MG,Mandante,Castelão,
2010.05.0049,23/05/2010,2010,5,Botafogo-RJ,Vasco,1,1,RJ,RJ,Empate,Engenhão,
2010.05.0050,23/05/2010,2010,5,Atlético-GO,Goiás,1,3,GO,GO,Visitante,Serra Dourada,
2010.06.0051,02/06/2010,2010,6,Athletico-PR,Botafogo-RJ,3,2,PR,RJ,Mandante,Arena da Baixada,
2010.06.0052,02/06/2010,2010,6,Fluminense,Vitória,2,1,RJ,BA,Mandante,Maracanã,
2010.06.0053,02/06/2010,2010,6,Grêmio Prudente,Atlético-GO,1,0,SP,GO,Mandante,Prudentão,
2010.06.0054,02/06/2010,2010,6,Ceará,Avaí,2,0,CE,SC,Mandante,Castelão,
2010.06.0055,02/06/2010,2010,6,Cruzeiro,Santos,0,0,MG,SP,Empate,Mineirão,
2010.06.0056,02/06/2010,2010,6,Palmeiras,Flamengo,0,1,SP,RJ,Visitante,Pacaembu,
2010.06.0057,02/06/2010,2010,6,Goiás,São Paulo,2,1,GO,SP,Mandante,Serra Dourada,
2010.06.0058,03/06/2010,2010,6,Grêmio,Atlético-MG,2,1,RS,MG,Mandante,Olímpico,
2010.06.0059,03/06/2010,2010,6,Vasco,Guarani,0,1,RJ,SP,Visitante,São Januário,
2010.06.0060,03/06/2010,2010,6,Corinthians,Internacional,2,0,SP,RS,Mandante,Pacaembu,
2010.07.0061,05/06/2010,2010,7,Avaí,Fluminense,0,3,SC,RJ,Visitante,Ressacada,
2010.07.0062,05/06/2010,2010,7,Flamengo,Goiás,1,2,RJ,GO,Visitante,Maracanã,
2010.07.0063,05/06/2010,2010,7,Vitória,Athletico-PR,1,0,ES,PR,Mandante,Barradão,
2010.07.0064,06/06/2010,2010,7,São Paulo,Grêmio,3,1,SP,RS,Mandante,Morumbi,
2010.07.0065,06/06/2010,2010,7,Santos,Vasco,4,0,SP,RJ,Mandante,Vila Belmiro,
2010.07.0066,06/06/2010,2010,7,Atlético-MG,Ceará,0,1,MG,CE,Visitante,Mineirão,
2010.07.0067,06/06/2010,2010,7,Botafogo-RJ,Corinthians,2,2,RJ,SP,Empate,Engenhão,
2010.07.0068,06/06/2010,2010,7,Guarani,Grêmio Prudente,1,0,SP,SP,Mandante,Brinco de Ouro,
2010.07.0069,06/06/2010,2010,7,Internacional,Palmeiras,1,1,RS,SP,Empate,Beira-Rio,
2010.07.0070,06/06/2010,2010,7,Atlético-GO,Cruzeiro,2,1,GO,MG,Mandante,Serra Dourada,
2010.08.0071,14/07/2010,2010,8,Grêmio,Vitória,1,1,RS,BA,Empate,Olímpico,
2010.08.0072,14/07/2010,2010,8,Athletico-PR,Cruzeiro,0,2,PR,MG,Visitante,Arena da Baixada,
2010.08.0073,14/07/2010,2010,8,São Paulo,Avaí,1,2,SP,SC,Visitante,Morumbi,
2010.08.0074,14/07/2010,2010,8,Flamengo,Botafogo-RJ,1,0,RJ,RJ,Mandante,Maracanã,
2010.08.0075,14/07/2010,2010,8,Ceará,Corinthians,0,0,CE,SP,Empate,Castelão,
2010.08.0076,14/07/2010,2010,8,Goiás,Vasco,0,0,GO,RJ,Empate,Serra Dourada,
2010.08.0077,14/07/2010,2010,8,Guarani,Internacional,0,3,SP,RS,Visitante,Brinco de Ouro,
2010.08.0078,15/07/2010,2010,8,Palmeiras,Santos,2,1,SP,SP,Mandante,Pacaembu,
2010.08.0079,15/07/2010,2010,8,Atlético-MG,Atlético-GO,3,2,MG,GO,Mandante,Arena do Jacaré,
2010.08.0080,15/07/2010,2010,8,Fluminense,Grêmio Prudente,1,1,RJ,SP,Empate,Maracanã,
2010.09.0081,17/07/2010,2010,9,Vasco,Athletico-PR,3,1,RJ,PR,Mandante,São Januário,
2010.09.0082,17/07/2010,2010,9,Vitória,São Paulo,3,2,ES,SP,Mandante,Barradão,
2010.09.0083,18/07/2010,2010,9,Internacional,Ceará,2,1,RS,CE,Mandante,Beira-Rio,
2010.09.0084,18/07/2010,2010,9,Atlético-GO,Flamengo,0,1,GO,RJ,Visitante,Serra Dourada,
2010.09.0085,18/07/2010,2010,9,Corinthians,Atlético-MG,1,0,SP,MG,Mandante,Pacaembu,
2010.09.0086,18/07/2010,2010,9,Avaí,Palmeiras,4,2,SC,SP,Mandante,Ressacada,
2010.09.0087,18/07/2010,2010,9,Santos,Fluminense,0,1,SP,RJ,Visitante,Vila Belmiro,
2010.09.0088,18/07/2010,2010,9,Cruzeiro,Goiás,1,0,MG,GO,Mandante,Arena do Jacaré,
2010.09.0089,18/07/2010,2010,9,Botafogo-RJ,Guarani,1,1,RJ,SP,Empate,Engenhão,
2010.09.0090,18/07/2010,2010,9,Grêmio Prudente,Grêmio,2,0,SP,RS,Mandante,Prudentão,
2010.10.0091,21/07/2010,2010,10,São Paulo,Grêmio Prudente,1,1,SP,SP,Empate,Morumbi,
2010.10.0092,21/07/2010,2010,10,Atlético-MG,Internacional,1,2,MG,RS,Visitante,Arena do Jacaré,
2010.10.0093,21/07/2010,2010,10,Vitória,Goiás,2,2,ES,GO,Empate,Barradão,
2010.10.0094,21/07/2010,2010,10,Flamengo,Avaí,1,1,RJ,SC,Empate,Maracanã,
2010.10.0095,21/07/2010,2010,10,Atlético-GO,Corinthians,3,1,GO,SP,Mandante,Serra Dourada,
2010.10.0096,21/07/2010,2010,10,Grêmio,Vasco,1,1,RS,RJ,Empate,Olímpico,
2010.10.0097,21/07/2010,2010,10,Athletico-PR,Santos,2,0,PR,SP,Mandante,Arena da Baixada,
2010.10.0098,22/07/2010,2010,10,Guarani,Ceará,1,1,SP,CE,Empate,Brinco de Ouro,
2010.10.0099,22/07/2010,2010,10,Palmeiras,Botafogo-RJ,2,2,SP,RJ,Empate,Pacaembu,
2010.10.0100,22/07/2010,2010,10,Fluminense,Cruzeiro,1,0,RJ,MG,Mandante,Maracanã,
2010.11.0101,24/07/2010,2010,11,Vasco,Atlético-GO,2,0,RJ,GO,Mandante,São Januário,
2010.11.0102,24/07/2010,2010,11,Avaí,Atlético-MG,0,0,SC,MG,Empate,Ressacada,
2010.11.0103,24/07/2010,2010,11,Grêmio Prudente,Vitória,0,0,SP,BA,Empate,Prudentão,
2010.11.0104,25/07/2010,2010,11,Santos,São Paulo,1,0,SP,SP,Mandante,Vila Belmiro,
2010.11.0105,25/07/2010,2010,11,Cruzeiro,Grêmio,2,2,MG,RS,Empate,Arena do Jacaré,
2010.11.0106,25/07/2010,2010,11,Internacional,Flamengo,1,0,RS,RJ,Mandante,Beira-Rio,
2010.11.0107,25/07/2010,2010,11,Goiás,Athletico-PR,0,2,GO,PR,Visitante,Serra Dourada,
2010.11.0108,25/07/2010,2010,11,Ceará,Palmeiras,0,0,CE,SP,Empate,Castelão,
2010.11.0109,25/07/2010,2010,11,Corinthians,Guarani,3,1,SP,SP,Mandante,Pacaembu,
2010.11.0110,25/07/2010,2010,11,Botafogo-RJ,Fluminense,1,1,RJ,RJ,Empate,Engenhão,
2010.12.0111,31/07/2010,2010,12,São Paulo,Ceará,2,1,SP,CE,Mandante,Morumbi,
2010.12.0112,31/07/2010,2010,12,Fluminense,Athletico-PR,3,1,RJ,PR,Mandante,Maracanã,
2010.12.0113,31/07/2010,2010,12,Atlético-GO,Guarani,1,1,GO,SP,Empate,Serra Dourada,
2010.12.0114,01/08/2010,2010,12,Palmeiras,Corinthians,1,1,SP,SP,Empate,Pacaembu,
2010.12.0115,01/08/2010,2010,12,Vitória,Botafogo-RJ,1,3,ES,RJ,Visitante,Barradão,
2010.12.0116,01/08/2010,2010,12,Internacional,Grêmio,0,0,RS,RS,Empate,Beira-Rio,
2010.12.0117,01/08/2010,2010,12,Avaí,Goiás,4,1,SC,GO,Mandante,Ressacada,
2010.12.0118,01/08/2010,2010,12,Atlético-MG,Cruzeiro,0,1,MG,MG,Visitante,Arena do Jacaré,
2010.12.0119,01/08/2010,2010,12,Flamengo,Vasco,0,0,RJ,RJ,Empate,Maracanã,
2010.12.0120,01/08/2010,2010,12,Grêmio Prudente,Santos,1,2,SP,SP,Visitante,Prudentão,
2010.13.0121,07/08/2010,2010,13,Botafogo-RJ,Atlético-MG,3,0,RJ,MG,Mandante,Engenhão,
2010.13.0122,07/08/2010,2010,13,Guarani,Avaí,4,1,SP,SC,Mandante,Brinco de Ouro,
2010.13.0123,08/08/2010,2010,13,Corinthians,Flamengo,1,0,SP,RJ,Mandante,Pacaembu,
2010.13.0124,08/08/2010,2010,13,Goiás,Palmeiras,1,1,GO,SP,Empate,Serra Dourada,
2010.13.0125,08/08/2010,2010,13,Ceará,Atlético-GO,0,0,CE,GO,Empate,Castelão,
2010.13.0126,08/08/2010,2010,13,Vasco,Vitória,1,0,RJ,BA,Mandante,São Januário,
2010.13.0127,08/08/2010,2010,13,Cruzeiro,Grêmio Prudente,0,0,MG,SP,Empate,Arena do Jacaré,
2010.13.0128,08/08/2010,2010,13,Grêmio,Fluminense,1,2,RS,RJ,Visitante,Olímpico,
2010.13.0129,08/08/2010,2010,13,Athletico-PR,São Paulo,1,1,PR,SP,Empate,Arena da Baixada,
2010.14.0130,14/08/2010,2010,14,Flamengo,Ceará,1,0,RJ,CE,Mandante,Maracanã,
2010.14.0131,14/08/2010,2010,14,Palmeiras,Athletico-PR,2,0,SP,PR,Mandante,Pacaembu,
2010.14.0132,14/08/2010,2010,14,Atlético-GO,Botafogo-RJ,0,2,GO,RJ,Visitante,Serra Dourada,
2010.14.0133,14/08/2010,2010,14,Atlético-MG,Guarani,3,1,MG,SP,Mandante,Ipatingão,
2010.14.0134,15/08/2010,2010,14,São Paulo,Cruzeiro,2,2,SP,MG,Empate,Morumbi,
2010.14.0135,15/08/2010,2010,14,Fluminense,Internacional,3,0,RJ,RS,Mandante,Maracanã,
2010.14.0136,15/08/2010,2010,14,Grêmio Prudente,Vasco,1,2,SP,RJ,Visitante,Prudentão,
2010.14.0137,15/08/2010,2010,14,Avaí,Corinthians,3,2,SC,SP,Mandante,Ressacada,
2010.14.0138,15/08/2010,2010,14,Vitória,Santos,4,2,ES,SP,Mandante,Barradão,
2010.14.0139,15/08/2010,2010,14,Grêmio,Goiás,2,0,RS,GO,Mandante,Olímpico,
2010.15.0140,21/08/2010,2010,15,Goiás,Grêmio Prudente,1,2,GO,SP,Visitante,Serra Dourada,
2010.15.0141,21/08/2010,2010,15,Ceará,Grêmio,2,1,CE,RS,Mandante,Castelão,
2010.15.0142,21/08/2010,2010,15,Botafogo-RJ,Avaí,1,0,RJ,SC,Mandante,Engenhão,
2010.15.0143,22/08/2010,2010,15,Santos,Atlético-MG,2,0,SP,MG,Mandante,Vila Belmiro,
2010.15.0144,22/08/2010,2010,15,Internacional,Atlético-GO,1,1,RS,GO,Empate,Beira-Rio,
2010.15.0145,22/08/2010,2010,15,Athletico-PR,Flamengo,1,0,PR,RJ,Mandante,Arena da Baixada,
2010.15.0146,22/08/2010,2010,15,Guarani,Palmeiras,0,0,SP,SP,Empate,Brinco de Ouro,
2010.15.0147,22/08/2010,2010,15,Cruzeiro,Vitória,0,1,MG,BA,Visitante,Ipatingão,
2010.15.0148,22/08/2010,2010,15,Vasco,Fluminense,2,2,RJ,RJ,Empate,Maracanã,
2010.15.0149,22/08/2010,2010,15,Corinthians,São Paulo,3,0,SP,SP,Mandante,Pacaembu,
2010.16.0150,25/08/2010,2010,16,Goiás,Fluminense,0,3,GO,RJ,Visitante,Serra Dourada,
2010.16.0151,25/08/2010,2010,16,Botafogo-RJ,Ceará,1,0,RJ,CE,Mandante,Engenhão,
2010.16.0152,25/08/2010,2010,16,Avaí,Internacional,0,1,SC,RS,Visitante,Ressacada,
2010.16.0153,25/08/2010,2010,16,Grêmio Prudente,Athletico-PR,0,1,SP,PR,Visitante,Prudentão,
2010.16.0154,25/08/2010,2010,16,São Paulo,Vasco,0,0,SP,RJ,Empate,Morumbi,
2010.16.0155,25/08/2010,2010,16,Cruzeiro,Corinthians,1,0,MG,SP,Mandante,Parque do Sabiá,
2010.16.0156,25/08/2010,2010,16,Grêmio,Santos,1,2,RS,SP,Visitante,Olímpico,
2010.16.0157,26/08/2010,2010,16,Vitória,Guarani,1,1,ES,SP,Empate,Barradão,
2010.16.0158,26/08/2010,2010,16,Flamengo,Atlético-MG,0,0,RJ,MG,Empate,Maracanã,
2010.16.0159,26/08/2010,2010,16,Palmeiras,Atlético-GO,0,3,SP,GO,Visitante,Pacaembu,
2010.17.0160,28/08/2010,2010,17,Santos,Goiás,2,0,SP,GO,Mandante,Pacaembu,
2010.17.0161,28/08/2010,2010,17,Internacional,Botafogo-RJ,1,0,RS,RJ,Mandante,Beira-Rio,
2010.17.0162,28/08/2010,2010,17,Vasco,Cruzeiro,1,1,RJ,MG,Empate,Maracanã,
2010.17.0163,28/08/2010,2010,17,Ceará,Grêmio Prudente,2,2,CE,SP,Empate,Castelão,
2010.17.0164,29/08/2010,2010,17,Corinthians,Vitória,2,1,SP,BA,Mandante,Pacaembu,
2010.17.0165,29/08/2010,2010,17,Guarani,Flamengo,2,1,SP,RJ,Mandante,Brinco de Ouro,
2010.17.0166,29/08/2010,2010,17,Atlético-MG,Palmeiras,1,2,MG,SP,Visitante,Ipatingão,
2010.17.0167,29/08/2010,2010,17,Fluminense,São Paulo,2,2,RJ,SP,Empate,Maracanã,
2010.17.0168,29/08/2010,2010,17,Atlético-GO,Avaí,2,2,GO,SC,Empate,Serra Dourada,
2010.17.0169,29/08/2010,2010,17,Athletico-PR,Grêmio,1,1,PR,RS,Empate,Arena da Baixada,
2010.18.0170,01/09/2010,2010,18,Grêmio,Guarani,1,0,RS,SP,Mandante,Olímpico,
2010.18.0171,01/09/2010,2010,18,Vitória,Internacional,0,0,ES,RS,Empate,Barradão,
2010.18.0172,01/09/2010,2010,18,Grêmio Prudente,Botafogo-RJ,0,1,SP,RJ,Visitante,Prudentão,
2010.18.0173,01/09/2010,2010,18,Goiás,Atlético-MG,1,3,GO,MG,Visitante,Serra Dourada,
2010.18.0174,01/09/2010,2010,18,Cruzeiro,Flamengo,1,0,MG,RJ,Mandante,Parque do Sabiá,
2010.18.0175,01/09/2010,2010,18,Athletico-PR,Ceará,2,1,PR,CE,Mandante,Arena da Baixada,
2010.18.0176,01/09/2010,2010,18,Fluminense,Palmeiras,1,1,RJ,SP,Empate,Maracanã,
2010.18.0177,02/09/2010,2010,18,Santos,Avaí,2,1,SP,SC,Mandante,Vila Belmiro,
2010.18.0178,02/09/2010,2010,18,São Paulo,Atlético-GO,2,1,SP,GO,Mandante,Morumbi,
2010.19.0179,04/09/2010,2010,19,Ceará,Vasco,0,2,CE,RJ,Visitante,Castelão,
2010.19.0180,04/09/2010,2010,19,Corinthians,Goiás,5,1,SP,GO,Mandante,Pacaembu,
2010.19.0181,04/09/2010,2010,19,Botafogo-RJ,Grêmio,2,2,RJ,RS,Empate,Engenhão,
2010.19.0182,05/09/2010,2010,19,Flamengo,Santos,0,0,RJ,SP,Empate,Maracanã,
2010.19.0183,05/09/2010,2010,19,Guarani,Fluminense,2,1,SP,RJ,Mandante,Brinco de Ouro,
2010.19.0184,05/09/2010,2010,19,Palmeiras,Cruzeiro,2,3,SP,MG,Visitante,Pacaembu,
2010.19.0185,05/09/2010,2010,19,Avaí,Athletico-PR,0,1,SC,PR,Visitante,Ressacada,
2010.19.0186,05/09/2010,2010,19,Atlético-MG,São Paulo,2,3,MG,SP,Visitante,Ipatingão,
2010.19.0187,05/09/2010,2010,19,Atlético-GO,Vitória,4,1,GO,BA,Mandante,Serra Dourada,
2010.19.0188,05/09/2010,2010,19,Internacional,Grêmio Prudente,2,0,RS,SP,Mandante,Beira-Rio,
2010.20.0189,08/09/2010,2010,20,Fluminense,Ceará,3,1,RJ,CE,Mandante,Engenhão,
2010.20.0190,08/09/2010,2010,20,Cruzeiro,Internacional,1,0,MG,RS,Mandante,Parque do Sabiá,
2010.20.0191,08/09/2010,2010,20,Grêmio,Atlético-GO,2,0,RS,GO,Mandante,Olímpico,
2010.20.0192,08/09/2010,2010,20,Goiás,Guarani,3,1,GO,SP,Mandante,Serra Dourada,
2010.20.0193,08/09/2010,2010,20,São Paulo,Flamengo,2,0,SP,RJ,Mandante,Morumbi,
2010.20.0194,08/09/2010,2010,20,Vitória,Palmeiras,1,1,ES,SP,Empate,Barradão,
2010.20.0195,08/09/2010,2010,20,Athletico-PR,Corinthians,1,1,PR,SP,Empate,Arena da Baixada,
2010.20.0196,09/09/2010,2010,20,Santos,Botafogo-RJ,0,1,SP,RJ,Visitante,Pacaembu,
2010.20.0197,09/09/2010,2010,20,Vasco,Atlético-MG,1,1,RJ,MG,Empate,São Januário,
2010.20.0198,09/09/2010,2010,20,Grêmio Prudente,Avaí,1,1,SP,SC,Empate,Prudentão,
2010.21.0199,11/09/2010,2010,21,Flamengo,Vitória,2,2,RJ,BA,Empate,Raulino de Oliveira,
2010.21.0200,11/09/2010,2010,21,Corinthians,Grêmio,0,1,SP,RS,Visitante,Pacaembu,
2010.21.0201,11/09/2010,2010,21,Atlético-GO,Fluminense,2,1,GO,RJ,Mandante,Serra Dourada,
2010.21.0202,12/09/2010,2010,21,Palmeiras,Vasco,0,0,SP,RJ,Empate,Pacaembu,
2010.21.0203,12/09/2010,2010,21,Botafogo-RJ,São Paulo,2,0,RJ,SP,Mandante,Engenhão,
2010.21.0204,12/09/2010,2010,21,Atlético-MG,Grêmio Prudente,1,0,MG,SP,Mandante,Arena do Jacaré,
2010.21.0205,12/09/2010,2010,21,Avaí,Cruzeiro,1,2,SC,MG,Visitante,Ressacada,
2010.21.0206,12/09/2010,2010,21,Guarani,Athletico-PR,1,0,SP,PR,Mandante,Brinco de Ouro,
2010.21.0207,12/09/2010,2010,21,Internacional,Goiás,0,0,RS,GO,Empate,Beira-Rio,
2010.21.0208,12/09/2010,2010,21,Ceará,Santos,2,1,CE,SP,Mandante,Castelão,
2010.22.0209,15/09/2010,2010,22,Santos,Atlético-GO,4,2,SP,GO,Mandante,Vila Belmiro,
2010.22.0210,15/09/2010,2010,22,Cruzeiro,Guarani,4,2,MG,SP,Mandante,Arena do Jacaré,
2010.22.0211,15/09/2010,2010,22,Goiás,Botafogo-RJ,4,1,GO,RJ,Mandante,Serra Dourada,
2010.22.0212,15/09/2010,2010,22,Athletico-PR,Atlético-MG,2,1,PR,MG,Mandante,Arena da Baixada,
2010.22.0213,15/09/2010,2010,22,Fluminense,Corinthians,1,2,RJ,SP,Visitante,Engenhão,
2010.22.0214,15/09/2010,2010,22,Grêmio Prudente,Flamengo,1,2,SP,RJ,Visitante,Prudentão,
2010.22.0215,15/09/2010,2010,22,Grêmio,Palmeiras,1,2,RS,SP,Visitante,Olímpico,
2010.22.0216,15/09/2010,2010,22,Vitória,Ceará,0,0,ES,CE,Empate,Barradão,
2010.22.0217,16/09/2010,2010,22,São Paulo,Internacional,1,3,SP,RS,Visitante,Morumbi,
2010.22.0218,16/09/2010,2010,22,Vasco,Avaí,1,1,RJ,SC,Empate,São Januário,
2010.23.0219,18/09/2010,2010,23,Corinthians,Grêmio Prudente,3,0,SP,SP,Mandante,Pacaembu,
2010.23.0220,18/09/2010,2010,23,Botafogo-RJ,Cruzeiro,2,2,RJ,MG,Empate,Engenhão,
2010.23.0221,18/09/2010,2010,23,Atlético-GO,Athletico-PR,1,2,GO,PR,Visitante,Serra Dourada,
2010.23.0222,19/09/2010,2010,23,Palmeiras,São Paulo,0,2,SP,SP,Visitante,Pacaembu,
2010.23.0223,19/09/2010,2010,23,Guarani,Santos,0,0,SP,SP,Empate,Brinco de Ouro,
2010.23.0224,19/09/2010,2010,23,Atlético-MG,Vitória,2,3,MG,BA,Visitante,Arena do Jacaré,
